screening_date,company,symbol,exchange,listing_board,sector,industry,current_price_inr,price_date,market_cap_inr_cr,market_cap_date,liquidity_metric_name,liquidity_value_inr_cr,liquidity_period,eligible_flag,exclusion_code,exclusion_reason,primary_archetype,classification_rationale,secondary_tags,technical_stage,technical_data_date,revenue_cagr_5y_pct,normalized_eps_cagr_5y_pct,latest_roce_or_roe_pct,median_roce_or_roe_5y_pct,net_debt_to_equity,cfo_pat_period,cfo_pat_ratio,preliminary_valuation_method,preliminary_valuation_value,preliminary_priority_score,inclusion_reason,key_disqualifying_risk,data_quality_confidence,primary_source_ids,secondary_source_ids,phase2_priority,phase2_questions,required_primary_documents,known_data_gaps
2026-08-11,Deepak Nitrite Ltd,DEEPAKNTR,NSE,Main Board,Chemicals,Chemicals,1779.0,2026-08-10,24280.0,2026-08-10,3-month median daily traded value,24.226,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 16.0pp below 5y peak; PAT 48% below 5y peak; quarterly OPM +7.0pp YoY - margin inflecting,Earnings-upgrade candidate|Capex commissioning|Operating-leverage inflection|Margin-recovery candidate,Early Stage 1,2026-08-10,12.586176461691267,-6.6319445509576465,11.4,22.0,0.2806236080178174,Mar 2022-Mar 2026,0.8828557063851181,Trailing P/E vs 3-5y EPS CAGR (preliminary),30.6,73.3,OPM 16.0pp below 5y peak; PAT 48% below 5y peak; quarterly OPM +7.0pp YoY - margin inflecting,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,DEEPAKNTR-SCR-01|DEEPAKNTR-PXW-01,Medium,"Where is the cycle versus mid-cycle margin, and what capacity is still being added industry-wide? | Is the improvement demand-led or a one-off inventory/input-cost effect? | Does the balance sheet survive another 4-6 quarters at trough spreads?",Annual report segment/realisation data; quarterly results; industry capacity data; credit-rating rationale,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,KEI Industries Ltd,KEI,NSE,Main Board,Capital Goods,Capital Goods,5645.0,2026-08-10,53727.0,2026-08-10,3-month median daily traded value,148.663,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 24%; 5y revenue CAGR 23%; 5y EPS CAGR 26%,Regulatory catalyst|Earnings-upgrade candidate|Capex commissioning,Early Stage 2,2026-08-10,22.946446770755948,25.934022660665335,20.1,24.0,0.03795948987246812,Mar 2022-Mar 2026,0.708989501312336,Trailing P/E vs 3-5y EPS CAGR (preliminary),53.9,73.3,5y median ROCE 24%; 5y revenue CAGR 23%; 5y EPS CAGR 26%,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,KEI-SCR-01|KEI-PXW-01,Medium,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Persistent Systems Ltd,PERSISTENT,NSE,Main Board,Information Technology,Information Technology,5435.0,2026-08-10,85737.0,2026-08-10,3-month median daily traded value,315.001,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 30%; 5y revenue CAGR 29%; 5y EPS CAGR 32%; cumulative CFO/PAT 1.01,Peak-cycle risk,Early Stage 1,2026-08-10,28.630894929640572,32.02009534992738,34.4,30.0,0.06085736157182955,Mar 2022-Mar 2026,1.0097168704975708,Trailing P/E vs 3-5y EPS CAGR (preliminary),43.1,73.3,5y median ROCE 30%; 5y revenue CAGR 29%; 5y EPS CAGR 32%; cumulative CFO/PAT 1.01,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,PERSISTENT-SCR-01|PERSISTENT-PXW-01,Medium,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,SPML Infra Ltd,SPMLINFRA,NSE,Main Board,Not disclosed,Not disclosed,183.0,2026-08-10,1534.0,2026-08-10,3-month median daily traded value,5.68,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP 149% of net block - build in progress,Regulatory catalyst|Governance risk|Earnings-upgrade candidate|Capex commissioning|Operating-leverage inflection|Peak-cycle risk,Early Stage 1,2026-08-10,4.910704710387193,,6.76,4.0,0.3772391991570074,Mar 2022-Mar 2026,3.2892561983471076,Trailing P/E vs 3-5y EPS CAGR (preliminary),20.5,73.2,CWIP 149% of net block - build in progress,Equity capital up 112% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,SPMLINFRA-SCR-01|SPMLINFRA-PXW-01,Medium,"What exactly has been commissioned, on what date, and at what capex vs. original budget? | What demand evidence exists (orders, nominations, approvals, contracts) for the new capacity? | What are incremental EBITDA margin and incremental ROCE at 50/70/85% utilisation? | How do 6/12/18-month commissioning delays change FY+2 EPS and the debt schedule?",Capex announcements and Reg-30 intimations; annual report CWIP/fixed-asset schedule; investor presentation capacity slides; earnings-call transcripts; credit-rating rationale,5y EPS CAGR not computable (negative or zero base year); nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Tanla Platforms Ltd,TANLA,NSE,Main Board,Information Technology,Information Technology,630.0,2026-08-10,8347.0,2026-08-10,3-month median daily traded value,31.958,13-week median of weekly traded value / 5,1,,,Event-driven or special situation,Buyback disclosed 17-Jul-2025 13:06:41; Demerger / scheme of arrangement disclosed 27-Nov-2025 20:06:21; Open offer / control change disclosed 28-Jul-2025 15:16:41,Regulatory catalyst|Demerger/SOTP unlocking,Early Stage 1,2026-08-10,13.544175117793289,7.956723198631588,26.3,38.0,0.02130225080385852,Mar 2022-Mar 2026,0.9952959623676989,Trailing P/E vs 3-5y EPS CAGR (preliminary),15.7,73.1,Buyback disclosed 17-Jul-2025 13:06:41; Demerger / scheme of arrangement disclosed 27-Nov-2025 20:06:21; Open offer / control change disclosed 28-Jul-2025 15:16:41,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TANLA-SCR-01|TANLA-PXW-01,Medium,"What is the disclosed scheme/transaction structure, record date, and regulatory path? | What is the value in completed, delayed and cancelled scenarios, and the probability of each? | What is the downside if the event does not complete at all?",Scheme of arrangement / offer document; stock-exchange intimations; NCLT/SEBI filings; valuation report where disclosed,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,SRM Contractors Ltd,SRM,NSE,Main Board,Not disclosed,Not disclosed,514.0,2026-08-10,1179.0,2026-08-10,3-month median daily traded value,4.568,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 33%; 5y revenue CAGR 45%,Governance risk|Earnings-upgrade candidate|Operating-leverage inflection|Peak-cycle risk,Early Stage 1,2026-08-10,45.01251196149343,-38.34992751175188,37.1,33.0,0.3638814016172507,Mar 2022-Mar 2026,0.6,Trailing P/E vs 3-5y EPS CAGR (preliminary),10.6,73.1,5y median ROCE 33%; 5y revenue CAGR 45%,Equity capital up 1050% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,SRM-SCR-01|SRM-PXW-01,Medium,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Fiem Industries Ltd,FIEMIND,NSE,Main Board,Automobile and Auto Components,Automobile and Auto Components,2535.0,2026-08-10,6668.0,2026-08-10,3-month median daily traded value,10.512,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 27%; 5y revenue CAGR 18%; 5y EPS CAGR 40%; cumulative CFO/PAT 0.87,PEAD candidate|Peak-cycle risk|Governance risk,Early Stage 2,2026-08-10,18.190725168479926,40.4795538696981,29.3,27.0,0.05432098765432099,Mar 2022-Mar 2026,0.8734030197444832,Trailing P/E vs 3-5y EPS CAGR (preliminary),26.2,73.1,5y median ROCE 27%; 5y revenue CAGR 18%; 5y EPS CAGR 40%; cumulative CFO/PAT 0.87,Promoter stake down 4.5pp over 4 quarters,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FIEMIND-SCR-01|FIEMIND-PXW-01,Medium,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Nippon Life India Asset Management Ltd,NAM-INDIA,NSE,Main Board,Financial Services,Financial Services,1174.0,2026-08-10,73984.0,2026-08-10,3-month median daily traded value,104.392,13-week median of weekly traded value / 5,1,,,Financial compounder,ROE 34.5%; 5y EPS CAGR 17%,Operating-leverage inflection|Peak-cycle risk,Early Stage 2,2026-08-10,15.557728012426564,16.772288646694,34.5,28.0,,Mar 2022-Mar 2026,,P/B vs ROE (preliminary),45.2,73.0,ROE 34.5%; 5y EPS CAGR 17%,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,NAM-INDIA-SCR-01|NAM-INDIA-PXW-01,Medium,"Is ROE sustainable on current capital, and what dilution is required to fund growth? | What are GNPA/NNPA, provision coverage, and credit-cost trend through the cycle? | What is the funding franchise - cost of funds trajectory and liability mix?",Annual report asset-quality and capital-adequacy disclosures; quarterly investor presentation; credit-rating rationale,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,The Bombay Burmah Trading Corporation Ltd,BBTC,NSE,Main Board,Fast Moving Consumer Goods,Fast Moving Consumer Goods,1528.0,2026-08-10,10655.0,2026-08-10,3-month median daily traded value,3.822,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 28%; 5y EPS CAGR 27%; cumulative CFO/PAT 1.58,Demerger/SOTP unlocking|Peak-cycle risk,Stage 4 decline,2026-08-10,7.841380520890051,27.450982757909802,33.0,28.0,0.2257881283726214,Mar 2022-Mar 2026,1.5783548483938756,Trailing P/E vs 3-5y EPS CAGR (preliminary),9.01,73.0,5y median ROCE 28%; 5y EPS CAGR 27%; cumulative CFO/PAT 1.58,Technically in Stage 4 decline,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,BBTC-SCR-01|BBTC-PXW-01,Medium,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,MSTC Ltd,MSTCLTD,NSE,Main Board,Services,Services,582.0,2026-08-10,4105.0,2026-08-10,3-month median daily traded value,26.263,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 31%,Earnings-upgrade candidate|Operating-leverage inflection|PEAD candidate|Peak-cycle risk,Early Stage 2,2026-08-10,-13.856715974541023,14.093616842292779,30.3,31.0,0.16039823008849557,Mar 2022-Mar 2026,0.7822908204711616,Trailing P/E vs 3-5y EPS CAGR (preliminary),18.8,72.9,5y median ROCE 31%,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,MSTCLTD-SCR-01|MSTCLTD-PXW-01,Medium,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,BEML Ltd,BEML,NSE,Main Board,Capital Goods,Capital Goods,1882.0,2026-08-10,15666.0,2026-08-10,3-month median daily traded value,35.051,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 6.0pp below 5y peak; PAT 52% below 5y peak; quarterly OPM +6.0pp YoY - margin inflecting,Earnings-upgrade candidate|Capex commissioning|Operating-leverage inflection|Margin-recovery candidate,Early Stage 1,2026-08-10,4.112060946131946,15.460987233105673,7.71,10.0,0.10531697341513292,Mar 2022-Mar 2026,1.3659022931206382,Trailing P/E vs 3-5y EPS CAGR (preliminary),87.8,72.8,OPM 6.0pp below 5y peak; PAT 52% below 5y peak; quarterly OPM +6.0pp YoY - margin inflecting,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,BEML-SCR-01|BEML-PXW-01,Medium,"Where is the cycle versus mid-cycle margin, and what capacity is still being added industry-wide? | Is the improvement demand-led or a one-off inventory/input-cost effect? | Does the balance sheet survive another 4-6 quarters at trough spreads?",Annual report segment/realisation data; quarterly results; industry capacity data; credit-rating rationale,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Nuvoco Vistas Corporation Ltd,NUVOCO,NSE,Main Board,Construction Materials,Construction Materials,338.0,2026-08-10,12067.0,2026-08-10,3-month median daily traded value,9.746,13-week median of weekly traded value / 5,1,,,High-growth company,3y EPS CAGR 184%; latest quarter revenue +35% YoY,Governance risk|Earnings-upgrade candidate|Capex commissioning|Operating-leverage inflection|Margin-recovery candidate|Debt-reduction story,Early Stage 1,2026-08-10,8.648197186879214,,7.07,4.0,0.480594388503275,Mar 2022-Mar 2026,12.719237435008665,Trailing P/E vs 3-5y EPS CAGR (preliminary),29.1,72.8,3y EPS CAGR 184%; latest quarter revenue +35% YoY,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,NUVOCO-SCR-01|NUVOCO-PXW-01,Medium,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,5y EPS CAGR not computable (negative or zero base year); nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Aeroflex Enterprises Ltd,AEROENTER,NSE,Main Board,Not disclosed,Not disclosed,128.0,2026-08-10,1444.0,2026-08-10,3-month median daily traded value,7.464,13-week median of weekly traded value / 5,1,,,High-growth company,latest quarter revenue +49% YoY,Governance risk|Earnings-upgrade candidate|Operating-leverage inflection|PEAD candidate|Value-trap risk,Mature/extended Stage 2,2026-08-10,27.767475048219282,48.747866935632935,12.6,14.0,0.049576783555018135,Mar 2022-Mar 2026,-0.14885496183206107,Trailing P/E vs 3-5y EPS CAGR (preliminary),22.3,72.8,latest quarter revenue +49% YoY,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,AEROENTER-SCR-01|AEROENTER-PXW-01,Medium,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Piccadily Agro Industries Ltd,PICCADIL,NSE,Main Board,Fast Moving Consumer Goods,Fast Moving Consumer Goods,765.0,2026-08-10,7541.0,2026-08-10,3-month median daily traded value,10.277,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 20%; 3y EPS CAGR 81%; latest quarter revenue +57% YoY,Demerger/SOTP unlocking|Governance risk|Earnings-upgrade candidate|Capex commissioning|Operating-leverage inflection|PEAD candidate,Mature/extended Stage 2,2026-08-10,16.293517390498934,48.99240185851992,18.0,18.0,0.5893451720310766,Mar 2022-Mar 2026,0.5586034912718204,Trailing P/E vs 3-5y EPS CAGR (preliminary),54.8,72.7,3y revenue CAGR 20%; 3y EPS CAGR 81%; latest quarter revenue +57% YoY,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,PICCADIL-SCR-01|PICCADIL-PXW-01,Medium,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
